,0,1,document,model,brand,DougScore
175,-0.26948962,0.50214756,"Page: Ferrari F430
Summary: The Ferrari F430 (Type F131) is a sports car produced by the Italian automobile manufacturer Ferrari from 2004 until 2009 as a successor to the Ferrari 360. The car is an update to the 360 with exterior and performance changes. It was unveiled at the 2004 Paris Motor Show.  The F430 was succeeded by the 458 which was unveiled on 28 July 2009.",Ferrari F430 Spider,Ferrari,64.0
176,-0.3511153,-0.1422856,"Page: BMW M3
Summary: The BMW M3 is a high-performance version of the BMW 3 Series, developed by BMW's in-house motorsport division, BMW M GmbH. M3 models have been produced for every generation of 3 Series since the E30 M3 was introduced in 1986.
The initial model was available in a coupé body style, with a convertible body style made available soon after. M3 saloons were offered initially during the E36 (1994–1999) and E90 (2008–2012) generations. Since 2014, the coupé and convertible models have been rebranded as the 4 Series range, making the high-performance variant the M4, so that generation of 3 Series saw the M3 produced only as a saloon. In 2020, the M3 was produced as an estate (Touring) for the first time, alongside the saloon.",BMW M3 CS,BMW,64.0
177,-0.15482865,-0.15415666,"Page: Aston Martin Vanquish
Summary: The Aston Martin Vanquish is a high-performance grand tourer introduced by British luxury automobile manufacturer Aston Martin in 2001 as a successor to the Aston Martin Vantage (1993).
The Aston Martin ""V12 Vanquish,"" designed by Ian Callum and unveiled at the 2001 Geneva Motor Show, was produced from 2001 to 2007 as the flagship of the marque. A concept car, known as ""Project Vantage"" and the first Aston Martin design wholly designed by Callum, was built to display the company's vision for a future sports car that could represent Aston Martin's aspirations after the discontinuation of the Virage-based Vantage. The concept car evolved directly into the V12 Vanquish, and featured an advanced carbon fibre and alloy structure, Aston Martin's most powerful V12 engine, and host of new technologies.  A specially modified V12 Vanquish was driven by James Bond in the 2002 film Die Another Day. In 2004, a mildly updated version of the first-generation model named ""V12 Vanquish S"" was introduced featuring a more highly tuned engine and more track-oriented ride and handling. The V12 Vanquish was indirectly replaced by the DBS after 2007.
The second-generation ""Vanquish"" was introduced in 2012, this time based on Aston Martin's existing VH platform – similar to the one that underpinned the DB9. Designed by Marek Reichman and made in the Gaydon facility, the VH platform Vanquish was designed to fill the shoes of the discontinued DBS V12.  In 2017, a ""Vanquish S"" with a more powerful engine and improved aerodynamics was launched. The second-generation Gaydon Vanquish was succeeded by the DBS Superleggera in 2018.",Aston Martin Vanquish,Aston Martin,64.0
178,-0.16584142,0.0121689215,"Page: Porsche 911
Summary: The Porsche 911 (pronounced Nine Eleven or in German: Neunelf) is a two-door 2+2 high performance rear-engined sports car introduced in September 1964 by Porsche AG of Stuttgart, Germany. It has a rear-mounted flat-six engine and originally a torsion bar suspension. The car has been continuously enhanced through the years but the basic concept has remained unchanged. The engines were air-cooled until the introduction of the 996 series in 1998.The 911 has been raced extensively by private and factory teams, in a variety of classes. It is among the most successful competition cars. In the mid-1970s, the naturally aspirated 911 Carrera RSR won world championship races including Targa Florio and the 24 Hours of Daytona. The 911-derived 935 turbo also won the 24 Hours of Le Mans in 1979. Porsche won the World Championship for Makes in 1976, 1977, 1978, and 1979 with 911-derived models.
In a 1999 poll to determine the Car of the Century, the 911 was fifth. It is one of two in the top five that had remained continuously in production (the original Beetle remained in production until 2003). The one millionth example was manufactured in May 2017 and is in the company's permanent collection.",Porsche 911 Turbo,Porsche,64.0
179,-0.26364365,-0.14596955,"Page: BMW 1 Series
Summary: The BMW 1 Series is a range of subcompact executive cars (C-segment) manufactured by BMW since 2004. It is the successor to the BMW 3 Series Compact and is currently in its third generation. Positioned as the entry level model in BMW range of products, the first generation was produced in hatchback, coupé and convertible body styles. 
Since 2014, the coupé and convertible models have been marketed separately as the 2 Series, therefore the 1 Series range no longer includes these body styles. A four-door sedan model became available for the Chinese market in 2017, using the front-wheel drive platform that is also used the basis for the third-generation 1 Series hatchback. 
A high-performance BMW M version called the BMW 1 Series M Coupé was produced for the first generation. Due to the 1 Series coupé model being replaced by the 2 Series, the 1 Series M Coupé was replaced by the BMW M2 in 2016. 
For the first two generations, the 1 Series used a rear-wheel drive layout, while all-wheel drive was introduced as an option since 2012. For the third generation introduced in 2019, the 1 Series switched to a front-wheel drive layout, while retaining the all-wheel drive option.",BMW 1 Series M,BMW,64.0
180,-0.1804729,-0.028267674,"Page: Bentley Mulsanne (2010)
Summary: The Bentley Mulsanne is a full-size luxury car that was manufactured by Bentley from 2010 to 2020. The car is named after the Mulsanne Straight of the Le Mans racing circuit, where Bentley have raced many of its cars throughout history. Designed to replace the Rolls-Royce based Arnage, the Mulsanne was the first flagship car to be independently designed by Bentley Motors since W.O. Bentley's 8 litre model in 1930.",Bentley Mulsanne Speed,Bentley,64.0
181,0.15710661,0.0057013123,"Page: Lexus LFA
Summary: The Lexus LFA (Japanese: レクサス・LFA, Rekusasu LFA) is a two-seat sports car manufactured by Lexus, the luxury car division of Toyota. It is the second model in the F marque line of performance vehicles from Lexus, following the IS F, and also the first standalone Lexus F model. Three concept versions were unveiled, each debuting at the North American International Auto Show with the LF-A designation as part of the LF Series concept line. After beginning development in the early 2000s (with a codename of TXS), the first LF-A concept premiered in 2005, followed in 2007 by a second concept with a more completely furnished interior and exterior. The third version of the LF-A, featuring a roadster body style premiered in 2008. The production model, trademarked LFA, was unveiled at the Tokyo Motor Show in October 2009. According to Lexus, the ""A"" in production LFA name stands for the ""Apex"" of the LF line of cars.Akio Toyoda, CEO of parent company Toyota Motor Corporation (TMC) saw the LFA as an opportunity to create a global icon for the Lexus brand, embodying Toyoda's idea that the ultimate Lexus should connect with its owner.The production version of the Lexus LFA features a 412 kW (560 PS; 553 hp) V10 engine developed in collaboration with Yamaha exclusive to the car and a body made from carbon fibre-reinforced polymer (CFRP). CFRP materials account for 65 percent of the LFA's body composition by mass. The LFA went into production in late 2010. A circuit-tuned variant debuted in 2012, and was one of the most expensive Japanese road cars ever built. Production ended in December 2012 with 500 cars produced, the final car being a Nürburgring Package model.In February 2016, Lexus' European boss Alain Uyttenhoven confirmed that there would be no new LFA replacement in the near future.As of 2020, Lexus still had four unsold LFAs after selling three LFAs in 2019. However, two were sold in March 2020 and another in September 2020. Still, an LFA remains unsold even though the car's production ended in 2012.",Lexus LFA,Lexus,64.0
182,-0.16842297,0.4530799,"Page: Ferrari GTC4Lusso
Summary: The Ferrari GTC4Lusso (Type F151M) is a four-seat grand tourer produced by Italian automobile manufacturer Ferrari. The GTC4Lusso is a successor to the Ferrari FF.",Ferrari GTC4Lusso,Ferrari,64.0
183,-0.13906838,-0.04174552,"Page: Bentley Continental GT
Summary: The Bentley Continental GT is a grand tourer manufactured and marketed by British automaker Bentley Motors since 2003. It was the first car released by Bentley under Volkswagen AG management, after the company's acquisition in 1998, and the first Bentley to employ mass production manufacturing techniques.",Bentley Continental SuperSports,Bentley,64.0
184,-0.16461606,-0.11307178,"Page: Audi A3
Summary: The Audi A3 is a subcompact executive/small family car (C-segment) manufactured and marketed by the German automaker Audi AG since September 1996,  currently in its fourth generation.
The first two generations of the Audi A3 were based on the Volkswagen Group A platform, while the third and fourth generations use the Volkswagen Group MQB platform.",Audi RS3,Audi,64.0
185,0.052284166,-0.12928328,"Page: Lexus LS
Summary: The Lexus LS (Japanese: レクサス・LS, Hepburn: Rekusasu LS) is a full-size luxury sedan (F-segment in Europe) serving as the flagship model of Lexus, the luxury division of Toyota. For the first four generations, all LS models featured V8 engines and were predominantly rear-wheel-drive. In the fourth generation, Lexus offered all-wheel-drive, hybrid, and long-wheelbase variants. The fifth generation changed to using a V6 engine with no V8 option, and only one length was offered.
As the first model developed by Lexus, the LS 400 debuted in January 1989 with the second generation debuting in November 1994. The LS 430 debuted in January 2000 and the LS 460/LS 460 L series in 2006. A domestic-market version of the LS 400 and LS 430, badged as Toyota Celsior (Japanese: トヨタ・セルシオ, Hepburn: Toyota Serushio), was sold in Japan until the Lexus marque was introduced there in 2006. In 2006 (for the 2007 model year), the fourth generation LS 460 debuted the first production eight-speed automatic transmission and an automatic parking system. In 2007, V8 hybrid powertrains were introduced on the LS 600h/LS 600h L sedans.
Development of the LS began in 1983 as the F1 project, the code name for a secret flagship sedan. At the time, Toyota's two existing flagship models were the Crown and Century models – both of which catered exclusively for the Japanese market and had little global appeal that could compete with international luxury brands such as Mercedes-Benz, BMW and Jaguar. The resulting sedan followed an extended five-year design process at a cost of over US$1 billion, and premiered with a new V8 engine and numerous luxury features. The Lexus LS was intended from its inception for export markets, and the Lexus division was formed to market and service the vehicle internationally. The original LS 400 debuted to strong sales, and was largely responsible for the successful launch of the Lexus marque.
Since the start of production, each generation of the Lexus LS has been manufactured in the Japanese city of Tahara, Aichi. The name ""LS"" stands for ""Luxury Sedan"", although some Lexus importers have preferred to define it as ""Luxury Saloon"". The name ""Celsior"" is taken from Latin word ""celsus"", meaning ""lofty"" or ""elevated"".",Lexus LS 500h,Lexus,64.0
